party_id	list_order	candidate_name	official_name_kk	official_summary_kk	official_source_url	photo_source_url	match_score	match_margin	match_status	photo_status	r2_key	public_photo_url	asset_rights_note	collected_at	portrait_crop_status	portrait_r2_key	portrait_public_url	portrait_crop_box
ak_zhol	40	Нуралдинов Олжас Ельтайулы	НҰРАЛДИНОВ Олжас Елтайұлы	ҚР Парламент Мәжілісінің VIII шақырылым депутаты;	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	https://akzhol.kz/uploads/178324890140.jpg	1.000	0.496	MATCHED	CROPPED_AND_UPLOADED	candidates/ak_zhol/40.jpg	https://assets.open-quryltai.org/candidates/ak_zhol/40.jpg	Official Aq Jol party source; no separate image license declaration found.	2026-08-16T23:12:20Z	REPLACED_ORIGINAL			x=636,y=87,width=316,height=350
ak_zhol	41	Өмірғали Ерлік Қайдарұлы	ӨМІРҒАЛИ Ерлік Қайдарұлы	ҚР Парламент Мәжілісінің VII шақырылым депутаты;	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	https://akzhol.kz/uploads/178324916341.jpg	1.000	0.520	MATCHED	CROPPED_AND_UPLOADED	candidates/ak_zhol/41.jpg	https://assets.open-quryltai.org/candidates/ak_zhol/41.jpg	Official Aq Jol party source; no separate image license declaration found.	2026-08-16T23:12:21Z	REPLACED_ORIGINAL			x=636,y=87,width=316,height=350
ak_zhol	42	Перуашев Азат Турлыбекулы	ПЕРУАШЕВ Азат Тұрлыбекұлы	ҚР Парламент Мәжілісінің VIІI шақырылым депутаты;	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	https://akzhol.kz/uploads/178324915042.jpg	1.000	0.455	MATCHED	CROPPED_AND_UPLOADED	candidates/ak_zhol/42.jpg	https://assets.open-quryltai.org/candidates/ak_zhol/42.jpg	Official Aq Jol party source; no separate image license declaration found.	2026-08-16T23:12:23Z	REPLACED_ORIGINAL			x=636,y=87,width=316,height=350
ak_zhol	43	Ракишева Алия Булатовна	РАКИШЕВА Әлия Болатқызы	«Отбасы банкі» АҚ Есеп жөніндегі Басқарма бастығы;	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	https://akzhol.kz/uploads/178324913743.jpg	0.917	0.372	MATCHED	CROPPED_AND_UPLOADED	candidates/ak_zhol/43.jpg	https://assets.open-quryltai.org/candidates/ak_zhol/43.jpg	Official Aq Jol party source; no separate image license declaration found.	2026-08-16T23:12:25Z	REPLACED_ORIGINAL			x=636,y=87,width=316,height=350
ak_zhol	44	Раманкулов Максат Базаралыевич	РАМАНҚҰЛОВ Мақсат Базаралыұлы	«Түркістан» корпоративтік қорының директоры, Түркістан облысы әкімінің инвестициялар жөніндегі кеңесшісі;	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	https://akzhol.kz/uploads/178324912444.jpg	0.950	0.408	MATCHED	CROPPED_AND_UPLOADED	candidates/ak_zhol/44.jpg	https://assets.open-quryltai.org/candidates/ak_zhol/44.jpg	Official Aq Jol party source; no separate image license declaration found.	2026-08-16T23:12:26Z	REPLACED_ORIGINAL			x=636,y=87,width=316,height=350
ak_zhol	45	Сағымбекұлы Абзалбек	САҒЫМБЕКҰЛЫ Абзалбек	«Ақ жол» Демократиялық партиясы Алматы облыстық филиалы төрағасының орынбасары, «Гаухар-Тас 07» ЖШС директоры;	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	https://akzhol.kz/uploads/178324911345.jpg	1.000	0.399	MATCHED	CROPPED_AND_UPLOADED	candidates/ak_zhol/45.jpg	https://assets.open-quryltai.org/candidates/ak_zhol/45.jpg	Official Aq Jol party source; no separate image license declaration found.	2026-08-16T23:12:28Z	REPLACED_ORIGINAL			x=636,y=87,width=316,height=350
ak_zhol	46	Салыкбаев Абзал Мырзаханович	САЛЫҚБАЕВ Абзал Мырзаханұлы	«Ақ жол» Демократиялық партиясы Түркістан облыстық филиалының төрағасы;	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	https://akzhol.kz/uploads/178324909846.jpg	0.950	0.349	MATCHED	CROPPED_AND_UPLOADED	candidates/ak_zhol/46.jpg	https://assets.open-quryltai.org/candidates/ak_zhol/46.jpg	Official Aq Jol party source; no separate image license declaration found.	2026-08-16T23:12:29Z	REPLACED_ORIGINAL			x=636,y=87,width=316,height=350
ak_zhol	47	Сартбаев Сакен Сатвалдиевич	САРТБАЕВ Сәкен Сатвалдыұлы	«Ақ жол» Демократиялық партиясы Алматы қалалық филиалы кеңесінің мүшесі, «ГазТерминал» ЖШС бас директорының орынбасары;	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	https://akzhol.kz/uploads/178324908547.jpg	0.938	0.396	MATCHED	CROPPED_AND_UPLOADED	candidates/ak_zhol/47.jpg	https://assets.open-quryltai.org/candidates/ak_zhol/47.jpg	Official Aq Jol party source; no separate image license declaration found.	2026-08-16T23:12:31Z	REPLACED_ORIGINAL			x=636,y=87,width=316,height=350
ak_zhol	48	Сергазинова Александра Кабдуллаевна	СЕРҒАЗИНОВА Александра Қабдоллақызы	Қостанай облыстық мәслихатының VIII шақырылым депутаты, «Наш Костанай» газеті» ЖШС директорының орынбасары;	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	https://akzhol.kz/uploads/178324907548.jpg	0.938	0.382	MATCHED	CROPPED_AND_UPLOADED	candidates/ak_zhol/48.jpg	https://assets.open-quryltai.org/candidates/ak_zhol/48.jpg	Official Aq Jol party source; no separate image license declaration found.	2026-08-16T23:12:33Z	REPLACED_ORIGINAL			x=636,y=87,width=316,height=350
ak_zhol	49	Смагулов Аскар Сайлаубекович	СМАҒҰЛОВ Асқар Сайлаубекұлы	«Ақ жол» Демократиялық партиясы Астана қалалық филиалының төрағасы, Астана қаласы мәслихатының VIII шақырылым депутаты және тұрақты комиссияның төрағасы;	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	https://akzhol.kz/uploads/178324906149.jpg	0.954	0.312	MATCHED	CROPPED_AND_UPLOADED	candidates/ak_zhol/49.jpg	https://assets.open-quryltai.org/candidates/ak_zhol/49.jpg	Official Aq Jol party source; no separate image license declaration found.	2026-08-16T23:12:34Z	REPLACED_ORIGINAL			x=636,y=87,width=316,height=350
ak_zhol	50	Смагулов Рустем Сагадатович	СМАҒҰЛОВ Рүстем Сағадатұлы	«Ақ жол» Демократиялық партиясы Павлодар облыстық филиалының төрағасы, «StroygroupPVL» ЖШС директоры;	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	https://akzhol.kz/uploads/178324904550.jpg	0.945	0.291	MATCHED	CROPPED_AND_UPLOADED	candidates/ak_zhol/50.jpg	https://assets.open-quryltai.org/candidates/ak_zhol/50.jpg	Official Aq Jol party source; no separate image license declaration found.	2026-08-16T23:12:36Z	REPLACED_ORIGINAL			x=636,y=87,width=316,height=350
ak_zhol	51	Сыздыков Саят Толегенулы	СЫЗДЫҚОВ Саят Төлегенұлы	«Ақ жол» Демократиялық партиясы Ақмола облыстық филиалының төрағасы, Ақмола облыстық мәслихатының VIІI шақырылым депутаты;	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	https://akzhol.kz/uploads/178324895951.jpg	1.000	0.541	MATCHED	CROPPED_AND_UPLOADED	candidates/ak_zhol/51.jpg	https://assets.open-quryltai.org/candidates/ak_zhol/51.jpg	Official Aq Jol party source; no separate image license declaration found.	2026-08-16T23:12:37Z	REPLACED_ORIGINAL			x=636,y=87,width=316,height=350
ak_zhol	52	Тастекей Дулат Тұрсынұлы	ТАСТЕКЕЙ Дулат Тұрсынұлы	Алматы қаласы мәслихатының VIII шақырылым депутаты, «TAS GROUP» компаниясының негізін қалаушысы;	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	https://akzhol.kz/uploads/1785924598WhatsApp%20Image%202026-08-05%20at%2015.08.44.jpeg	1.000	0.568	MATCHED	CROPPED_AND_UPLOADED	candidates/ak_zhol/52.jpg	https://assets.open-quryltai.org/candidates/ak_zhol/52.jpg	Official Aq Jol party source; no separate image license declaration found.	2026-08-16T23:12:39Z	REPLACED_ORIGINAL			x=636,y=87,width=316,height=350
ak_zhol	53	Тлеужанов Ержан Хамитович	ТІЛЕУЖАНОВ Ержан Хамитұлы	Абай облысы табиғи ресурстар және табиғат пайдалануды реттеу басқармасы басшысының орынбасары;	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	https://akzhol.kz/uploads/178324838453.jpg	0.907	0.259	MATCHED	CROPPED_AND_UPLOADED	candidates/ak_zhol/53.jpg	https://assets.open-quryltai.org/candidates/ak_zhol/53.jpg	Official Aq Jol party source; no separate image license declaration found.	2026-08-16T23:12:40Z	REPLACED_ORIGINAL			x=636,y=87,width=316,height=350
ak_zhol	54	Тулебаев Исламбек Насруллаевич	ТҮЛЕБАЕВ Исламбек Насруллаұлы	«Ақ жол» Демократиялық партиясы Шымкент қалалық кеңесінің мүшесі, Шымкент қалалық мәслихатының тұрақты комиссия төрағасы;	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	https://akzhol.kz/uploads/178324841555.jpg	0.950	0.404	MATCHED	CROPPED_AND_UPLOADED	candidates/ak_zhol/54.jpg	https://assets.open-quryltai.org/candidates/ak_zhol/54.jpg	Official Aq Jol party source; no separate image license declaration found.	2026-08-16T23:12:44Z	REPLACED_ORIGINAL			x=636,y=87,width=316,height=350
ak_zhol	55	Тулегенова Акманат Муратовна	ТӨЛЕГЕНОВА Ақманат Мұратқызы	«Арал Газ» ЖШС директорының орынбасары, Қызылорда қалалық мәслихатының депутаты;	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	https://akzhol.kz/uploads/1783932882WhatsApp%20Image%202026-07-13%20at%2013.53.31.jpeg	0.878	0.359	MATCHED	CROPPED_AND_UPLOADED	candidates/ak_zhol/55.jpg	https://assets.open-quryltai.org/candidates/ak_zhol/55.jpg	Official Aq Jol party source; no separate image license declaration found.	2026-08-16T23:12:42Z	REPLACED_ORIGINAL			x=636,y=87,width=316,height=350
ak_zhol	56	Уткин Сергей Геннадьевич	УТКИН Сергей Геннадьевич	Член Алматинского городского совета Демократической партии «Ак жол», адвокат;	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	https://akzhol.kz/uploads/178324842856.jpg	1.000	0.461	MATCHED	CROPPED_AND_UPLOADED	candidates/ak_zhol/56.jpg	https://assets.open-quryltai.org/candidates/ak_zhol/56.jpg	Official Aq Jol party source; no separate image license declaration found.	2026-08-16T23:12:45Z	REPLACED_ORIGINAL			x=636,y=87,width=316,height=350
ak_zhol	57	Хамзин Ғани Булатұлы	ХАМЗИН Ғани Болатұлы	«Қазақмыс» Корпорациясы» ЖШС стратегия департаменті директорының орынбасары;	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	https://akzhol.kz/uploads/178324844257.jpg	0.981	0.475	MATCHED	CROPPED_AND_UPLOADED	candidates/ak_zhol/57.jpg	https://assets.open-quryltai.org/candidates/ak_zhol/57.jpg	Official Aq Jol party source; no separate image license declaration found.	2026-08-16T23:12:47Z	REPLACED_ORIGINAL			x=636,y=87,width=316,height=350
ak_zhol	58	Хасанов Ержан Кайржанович	ХАСАНОВ Ержан Қайржанұлы	Батыс Қазақстан облыстық мәслихатының VIII шақырылым депутаты, «Мағжан» ЖК директоры;	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	https://akzhol.kz/uploads/178324852758.jpg	0.950	0.298	MATCHED	CROPPED_AND_UPLOADED	candidates/ak_zhol/58.jpg	https://assets.open-quryltai.org/candidates/ak_zhol/58.jpg	Official Aq Jol party source; no separate image license declaration found.	2026-08-16T23:12:49Z	REPLACED_ORIGINAL			x=636,y=87,width=316,height=350
ak_zhol	59	Шагимолдин Ержан Омирканович	ШАҒИМОЛДИН Ержан Өмірханұлы	Астана қаласындағы физика-математика бағытындағы Назарбаев Зияткерлік мектебінің тарих пәнінің мұғалімі;	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	https://akzhol.kz/uploads/178324854959.jpg	0.932	0.383	MATCHED	CROPPED_AND_UPLOADED	candidates/ak_zhol/59.jpg	https://assets.open-quryltai.org/candidates/ak_zhol/59.jpg	Official Aq Jol party source; no separate image license declaration found.	2026-08-16T23:12:50Z	REPLACED_ORIGINAL			x=636,y=87,width=316,height=350
ak_zhol	60	Шардинов Бахтияр Ахметжанович	ШАРДИНОВ Бахтияр Ахметжанович	«Жаркент» ЖШС бас директоры;	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	https://akzhol.kz/uploads/178324856360.jpg	1.000	0.418	MATCHED	CROPPED_AND_UPLOADED	candidates/ak_zhol/60.jpg	https://assets.open-quryltai.org/candidates/ak_zhol/60.jpg	Official Aq Jol party source; no separate image license declaration found.	2026-08-16T23:12:52Z	REPLACED_ORIGINAL			x=636,y=87,width=316,height=350
ak_zhol	61	Шимиров Мухтар Аскарович	ШИМИРОВ Мұхтар Асқарұлы	«Ақ жол» Демократиялық партиясы Шымкент қалалық филиал төрағасы, «BIOMAK» кооперативінің директоры;	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	https://akzhol.kz/uploads/178324848061.jpg	0.933	0.402	MATCHED	CROPPED_AND_UPLOADED	candidates/ak_zhol/61.jpg	https://assets.open-quryltai.org/candidates/ak_zhol/61.jpg	Official Aq Jol party source; no separate image license declaration found.	2026-08-16T23:12:54Z	REPLACED_ORIGINAL			x=636,y=87,width=316,height=350
ak_zhol	62	Шынасилова Мейраш	ШЫНАСИЛОВА Мейраш Қалиқызы	«Ақ жол» Демократиялық партиясы Алматы облыстық филиалының төрағасы, «Мамандандырылған тас өңдеу кәсіпорны» ЖШС директорының орынбасары;	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	https://akzhol.kz/uploads/178324846862.jpg	1.000	0.499	MATCHED	CROPPED_AND_UPLOADED	candidates/ak_zhol/62.jpg	https://assets.open-quryltai.org/candidates/ak_zhol/62.jpg	Official Aq Jol party source; no separate image license declaration found.	2026-08-16T23:12:55Z	REPLACED_ORIGINAL			x=636,y=87,width=316,height=350
ak_zhol	63	Юсупов Ермеккалий Тулепкалиевич	ЮСУПОВ Ермекқалий Төлепқалиұлы	«Ақ жол» Демократиялық партиясы Атырау облыстық филиал төрағасы, Атырау облыстық мәслихатының VIII шақырылым депутаты.	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	https://akzhol.kz/uploads/178324845663.jpg	0.942	0.442	MATCHED	CROPPED_AND_UPLOADED	candidates/ak_zhol/63.jpg	https://assets.open-quryltai.org/candidates/ak_zhol/63.jpg	Official Aq Jol party source; no separate image license declaration found.	2026-08-16T23:12:57Z	REPLACED_ORIGINAL			x=636,y=87,width=316,height=350
