party_id	list_order	candidate_name	birth_year	wiki_language	rank	page_title	page_url	page_id	wikidata_id	score	signals	extract	review_status	review_note
ak_zhol	49	Смагулов Аскар Сайлаубекович	1970	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
ak_zhol	50	Смагулов Рустем Сагадатович	1991	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
ak_zhol	50	Смагулов Рустем Сагадатович	1991	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
ak_zhol	51	Сыздыков Саят Толегенулы	1977	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
ak_zhol	51	Сыздыков Саят Толегенулы	1977	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
ak_zhol	52	Тастекей Дулат Тұрсынұлы	1982	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
ak_zhol	52	Тастекей Дулат Тұрсынұлы	1982	kk	1	Дулат Тұрсынұлы Тастекей	https://kk.wikipedia.org/wiki/%D0%94%D1%83%D0%BB%D0%B0%D1%82_%D0%A2%D2%B1%D1%80%D1%81%D1%8B%D0%BD%D2%B1%D0%BB%D1%8B_%D0%A2%D0%B0%D1%81%D1%82%D0%B5%D0%BA%D0%B5%D0%B9	635711	Q97211898	59	surname-in-title,name-tokens:3/3,context:group,tas,қазақстан	Дулат Тұрсынұлы Тастекей (22 маусым, 1982 жыл, Екпін ауылы, Тарбағатай ауданы, Шығыс Қазақстан облысы) — қазақстандық кәсіпкер, меценат, «TAS GROUP» компаниялар тобының негізін қалаушы және басқарушысы. «Assyltas» қоғамдық қорының құрылтайшысы, Халықаралық Қазақ тілі қоғамы қоғамдық бірлестігінің вице-президенті (2023 жылдан – қазіргі уақытқа дейін).	SUGGESTED	
ak_zhol	53	Тлеужанов Ержан Хамитович	1989	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
ak_zhol	53	Тлеужанов Ержан Хамитович	1989	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
ak_zhol	54	Тулебаев Исламбек Насруллаевич	1980	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
ak_zhol	54	Тулебаев Исламбек Насруллаевич	1980	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
ak_zhol	55	Тулегенова Акманат Муратовна	1979	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
ak_zhol	55	Тулегенова Акманат Муратовна	1979	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
ak_zhol	56	Уткин Сергей Геннадьевич	1965	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
ak_zhol	56	Уткин Сергей Геннадьевич	1965	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
ak_zhol	57	Хамзин Ғани Булатұлы	1994	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
ak_zhol	57	Хамзин Ғани Булатұлы	1994	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
ak_zhol	58	Хасанов Ержан Кайржанович	1975	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
ak_zhol	58	Хасанов Ержан Кайржанович	1975	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
ak_zhol	59	Шагимолдин Ержан Омирканович	1985	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
ak_zhol	59	Шагимолдин Ержан Омирканович	1985	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
ak_zhol	60	Шардинов Бахтияр Ахметжанович	1972	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
ak_zhol	60	Шардинов Бахтияр Ахметжанович	1972	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
ak_zhol	61	Шимиров Мухтар Аскарович	1982	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
ak_zhol	61	Шимиров Мухтар Аскарович	1982	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
ak_zhol	62	Шынасилова Мейраш	1971	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
ak_zhol	62	Шынасилова Мейраш	1971	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
ak_zhol	63	Юсупов Ермеккалий Тулепкалиевич	1965	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
ak_zhol	63	Юсупов Ермеккалий Тулепкалиевич	1965	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	1	Абден Қарақат Жақсылыққызы	1974	ru	1	Абден, Каракат Жаксылыккызы	https://ru.wikipedia.org/wiki/%D0%90%D0%B1%D0%B4%D0%B5%D0%BD,_%D0%9A%D0%B0%D1%80%D0%B0%D0%BA%D0%B0%D1%82_%D0%96%D0%B0%D0%BA%D1%81%D1%8B%D0%BB%D1%8B%D0%BA%D0%BA%D1%8B%D0%B7%D1%8B	9972927	Q114900150	56	surname-in-title,name-tokens:3/3,context:депутат,казахстан	Каракат Жаксылыккызы Абден (каз. Қарақат Жақсылыққызы Абден, 7 мая 1974 года) — казахстанский политик, депутат VIII созыва нижней палаты Парламента Казахстана с 2023 до упразднения Парламента в 2026 году, выдвигалась кандидатом в президенты Республики Казахстан от РОО «Национальный альянс профессиональных социальных работников» на внеочередных президентских выборах в 2022 году. Согласно данным Центральной избирательной комисии РК Каракат Абден набрала 2,6 % голосов (206 206). с 2016 по 2021 год депутат городского маслихата Астаны. С 2013 года в настоящее время возглавляет общественное объединение «Қазақ кызы». Абден известна как автор книги «Ты казашка. Гордись!» (каз. Сен қазақтың қызысың. Мақтан...	SUGGESTED	
auyl	1	Абден Қарақат Жақсылыққызы	1974	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	2	Абдижаппаров Жандос	1991	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	2	Абдижаппаров Жандос	1991	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	3	Абдуразакова София Ринатовна	1979	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	3	Абдуразакова София Ринатовна	1979	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	4	Абдыханов Улан Аманбекович	1974	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	4	Абдыханов Улан Аманбекович	1974	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	5	Абитаев Фарид Кумашевич	1966	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	5	Абитаев Фарид Кумашевич	1966	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	6	Айтбаев Талгат Ергенович	1966	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	6	Айтбаев Талгат Ергенович	1966	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	7	Айтуганов Кайрат Капарович	1962	ru	1	Айтуганов, Кайрат Капарович	https://ru.wikipedia.org/wiki/%D0%90%D0%B9%D1%82%D1%83%D0%B3%D0%B0%D0%BD%D0%BE%D0%B2,_%D0%9A%D0%B0%D0%B9%D1%80%D0%B0%D1%82_%D0%9A%D0%B0%D0%BF%D0%B0%D1%80%D0%BE%D0%B2%D0%B8%D1%87	11534119	Q140345417	100	exact-title,name-tokens:3/3,birth-year-match,context:ауыл,партии,председатель	Кайра́т Капа́рович Айтуга́нов (каз. Қайрат Қапарұлы Айтуғанов; род. 12 апреля 1962, Ленинградское, Акжарский район, Северо-Казахстанская область, Казахская ССР, СССР) — казахстанский государственный деятель и агроном. Председатель партии «Ауыл» с 2026 года. Ректор Казахского агротехнического университета с 2020 по 2022 годы. Первый заместитель министра сельского хозяйства Казахстана с 2016 по 2018 годы. Доктор экономических наук (2009).	SUGGESTED	
auyl	7	Айтуганов Кайрат Капарович	1962	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	8	Алдашбаев Сәкен Мінуарұлы	1980	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	8	Алдашбаев Сәкен Мінуарұлы	1980	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	9	Алтангадас Жанат	1983	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	9	Алтангадас Жанат	1983	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	10	Ануарбеков Жакыпбек Жылкыбаевич	1983	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	10	Ануарбеков Жакыпбек Жылкыбаевич	1983	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	11	Арсютин Николай Геннадьевич	1970	ru	1	Арсютин, Николай Геннадьевич	https://ru.wikipedia.org/wiki/%D0%90%D1%80%D1%81%D1%8E%D1%82%D0%B8%D0%BD,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%93%D0%B5%D0%BD%D0%BD%D0%B0%D0%B4%D1%8C%D0%B5%D0%B2%D0%B8%D1%87	11304699	Q136817499	100	exact-title,name-tokens:3/3,birth-year-match,context:ауыл,депутат,казахстан,партии	Николай Геннадьевич Арсютин (род. 13 января 1970, Павлодар) — казахстанский государственный деятель, депутат Мажилиса Парламента Республики Казахстан VIII созыва от партии «Ауыл» с 2023 до упразднения Парламента в 2026 году.	SUGGESTED	
auyl	11	Арсютин Николай Геннадьевич	1970	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	12	Аскаров Канат Каирлыевич	1961	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	12	Аскаров Канат Каирлыевич	1961	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	13	Ахметова Балнур Сериковна	1984	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	13	Ахметова Балнур Сериковна	1984	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	14	Бабамуратов Даурен Абуталипович	1984	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	14	Бабамуратов Даурен Абуталипович	1984	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	15	Базилов Асхат Мауленович	1989	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	15	Базилов Асхат Мауленович	1989	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	16	Байжанов Нуртас Жарылгасинович	1988	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	16	Байжанов Нуртас Жарылгасинович	1988	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	17	Байкин Айдар Косымович	1986	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	17	Байкин Айдар Косымович	1986	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	18	Байманов Шахмардан Аскарович	1984	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	18	Байманов Шахмардан Аскарович	1984	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	19	Бегалиева Захира Онгарбаевна	1971	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	19	Бегалиева Захира Онгарбаевна	1971	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	20	Бекиев Канат Ботаевич	1959	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	20	Бекиев Канат Ботаевич	1959	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	21	Берікқожа Серікбол Қайратұлы	1991	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	21	Берікқожа Серікбол Қайратұлы	1991	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	22	Білеш Ерали Нұржанұлы	1999	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	22	Білеш Ерали Нұржанұлы	1999	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	23	Дайрабаев Жигули Молдакалыкович	1954	ru	1	Дайрабаев, Жигули Молдакалыкович	https://ru.wikipedia.org/wiki/%D0%94%D0%B0%D0%B9%D1%80%D0%B0%D0%B1%D0%B0%D0%B5%D0%B2,_%D0%96%D0%B8%D0%B3%D1%83%D0%BB%D0%B8_%D0%9C%D0%BE%D0%BB%D0%B4%D0%B0%D0%BA%D0%B0%D0%BB%D1%8B%D0%BA%D0%BE%D0%B2%D0%B8%D1%87	9903194	Q114347425	100	exact-title,name-tokens:3/3,birth-year-match,context:ауыл,депутат,казахстана,председатель,фермеров	Жигули́ Молдакалы́кович Дайраба́ев (каз. Жигули Молдахалықұлы Дайрабаев; род. 29 октября 1954) — казахстанский политический деятель, депутат Верховного совета Казахстана XII созыва (1990—1993) и VIII созыва Мажилиса Парламента Казахстана от НДПП Ауыл с 2023 до упразднения Парламента в 2026 году, председатель Ассоциации фермеров Казахстана, кандидат в президенты страны на выборах 2022 года.	SUGGESTED	
auyl	23	Дайрабаев Жигули Молдакалыкович	1954	ru	2	Дайрабаев	https://ru.wikipedia.org/wiki/%D0%94%D0%B0%D0%B9%D1%80%D0%B0%D0%B1%D0%B0%D0%B5%D0%B2	4411148		70	surname-in-title,name-tokens:3/3,birth-year-match	Дайрабаев (каз. Дайрабаев) — казахская фамилия. Известные носители: Дайрабаев, Жигули Молдакалыкович (род. 1954) — казахстанский политик. Дайрабаев, Рашид Якубжанович (1967—2013) — российский музыкальный менеджер и продюсер.	SUGGESTED	
auyl	23	Дайрабаев Жигули Молдакалыкович	1954	kk	1	Жигули Молдақалықұлы Дайрабаев	https://kk.wikipedia.org/wiki/%D0%96%D0%B8%D0%B3%D1%83%D0%BB%D0%B8_%D0%9C%D0%BE%D0%BB%D0%B4%D0%B0%D2%9B%D0%B0%D0%BB%D1%8B%D2%9B%D2%B1%D0%BB%D1%8B_%D0%94%D0%B0%D0%B9%D1%80%D0%B0%D0%B1%D0%B0%D0%B5%D0%B2	688750	Q114347425	45	surname-in-title,name-tokens:2/3,context:қазақстан	Жигули Молдақалықұлы Дайрабаев (29 қыркүйек 1954 жыл, Луговой ауданы, Жамбыл облысы) — қазақстандық саясаткер, ғалым агроном, 2023 жылдан бері Қазақстан Мәжілісі VIII шақырылымының депутаты және Қазақстан фермерлер қауымдастығының төрағасы. Дайрабаев бұрын Қазақстан Жоғарғы Кеңесі XII шақырылымының депутаты (1990–1995) болған және 2022 жылы Қазақстан президент сайлауындағы үміткерлердің бірі болды. 2023 жылғы 6 сәуірде екі ұлы, Марат Дайрабаев пен Дидар Молдақалық, 5 жылға бас бостандығынан айырылды. Бұның нәтижесінде Жигули Дайрабаев жанжалға ұшырады, бірақ депутаттығынан айырылған жоқ. Жигули Дайрабаев оларды кінәлі деп мойындамады.	SUGGESTED	
auyl	24	Двуреченский Андрей Валентинович	1976	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	24	Двуреченский Андрей Валентинович	1976	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	25	Джакашев Ернар Камидинович	1990	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	25	Джакашев Ернар Камидинович	1990	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	26	Джакупов Жаслан Кабибуллинович	1974	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	26	Джакупов Жаслан Кабибуллинович	1974	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	27	Досхожаев Ильяс Алмасханович	1989	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	27	Досхожаев Ильяс Алмасханович	1989	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	28	Егізбаев Серік Рахметоллаұлы	1963	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	28	Егізбаев Серік Рахметоллаұлы	1963	kk	1	Серік Рахметоллаұлы Егізбаев	https://kk.wikipedia.org/wiki/%D0%A1%D0%B5%D1%80%D1%96%D0%BA_%D0%A0%D0%B0%D1%85%D0%BC%D0%B5%D1%82%D0%BE%D0%BB%D0%BB%D0%B0%D2%B1%D0%BB%D1%8B_%D0%95%D0%B3%D1%96%D0%B7%D0%B1%D0%B0%D0%B5%D0%B2	754074	Q132775605	56	surname-in-title,name-tokens:3/3,context:ауыл,партия	Серік Рахметоллаұлы Егізбаев (22 сәуір 1963, Шағатай, Теректі ауданы, Орал облысы) — қазақстандық агроном-ғалым, мемлекет және партия қайраткері, 2023 жылдан бастап Парламент Мәжілісінің VIII сайланым депутаты және Аграрлық мәселелер комитетінің төрағасы. 2023–2026 жылдары Ауыл партиясының төрағасы. Экономика ғылымдарының кандидаты (2001).	SUGGESTED	
auyl	29	Жиенбаев Абзал Бахитович	1985	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	29	Жиенбаев Абзал Бахитович	1985	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	30	Жолдығали Алшын Әділханұлы	1994	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	30	Жолдығали Алшын Әділханұлы	1994	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	31	Жумагулова Диляра Темиргалиевна	1978	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	31	Жумагулова Диляра Темиргалиевна	1978	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	32	Идрисова Айнур Маратовна	1984	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	32	Идрисова Айнур Маратовна	1984	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	33	Иргибаев Мурат Саматович	1991	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	33	Иргибаев Мурат Саматович	1991	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	34	Исмаилов Арман Оразалиевич	1974	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	34	Исмаилов Арман Оразалиевич	1974	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	35	Каджибекова Ажар Елемесовна	1978	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	35	Каджибекова Ажар Елемесовна	1978	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	36	Калмуратов Торегельды Оразалиевич	1971	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	36	Калмуратов Торегельды Оразалиевич	1971	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	37	Карабеков Гани Ажединович	1968	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	37	Карабеков Гани Ажединович	1968	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	38	Каримбаев Сейтжапар Ноянович	1972	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	38	Каримбаев Сейтжапар Ноянович	1972	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	39	Киян Владимир Сергеевич	1985	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	39	Киян Владимир Сергеевич	1985	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	40	Клишина Ольга Геннадьевна	1961	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	40	Клишина Ольга Геннадьевна	1961	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	41	Конырбаев Ахметбек Байрозович	1962	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	41	Конырбаев Ахметбек Байрозович	1962	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	42	Курманбекова Слушаш Сатбековна	1963	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	42	Курманбекова Слушаш Сатбековна	1963	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	43	Қуатбаев Айбек Нурланұлы	1992	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	43	Қуатбаев Айбек Нурланұлы	1992	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	44	Мухаметжанов Арнур Сагиндыкович	1986	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	44	Мухаметжанов Арнур Сагиндыкович	1986	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	45	Мухаметов Алмас Ерекұлы	1992	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	45	Мухаметов Алмас Ерекұлы	1992	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	46	Мұқатов Қажғалей Сипуллаұлы	1962	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	46	Мұқатов Қажғалей Сипуллаұлы	1962	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	47	Мұстафа Садық Шоңмұрынұлы	1966	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	47	Мұстафа Садық Шоңмұрынұлы	1966	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	48	Нугманова Самал Болатовна	1973	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	48	Нугманова Самал Болатовна	1973	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	49	Нурбеков Болатжан Саймасаевич	1972	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	49	Нурбеков Болатжан Саймасаевич	1972	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	50	Озгамбаев Куанышбай Омирзакович	1968	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	50	Озгамбаев Куанышбай Омирзакович	1968	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	51	Омарова Гульназ Шинтуриновна	1973	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	51	Омарова Гульназ Шинтуриновна	1973	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	52	Ораш Нұрхат Серікқалиұлы	1994	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	52	Ораш Нұрхат Серікқалиұлы	1994	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	53	Разинков Александр Александрович	1982	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	53	Разинков Александр Александрович	1982	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	54	Райханова Динара Куанышевна	1979	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	54	Райханова Динара Куанышевна	1979	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	55	Рахымбек Дәурен Берікбайұлы	1998	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	55	Рахымбек Дәурен Берікбайұлы	1998	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	56	Рзаханов Максат Кикбаевич	1966	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	56	Рзаханов Максат Кикбаевич	1966	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	57	Савин Тимур Владимирович	1983	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	57	Савин Тимур Владимирович	1983	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	58	Сағындықұлы Бекен	1965	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	58	Сағындықұлы Бекен	1965	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	59	Саурыков Ерболат Байузакович	1971	ru	1	Саурыков, Ерболат Байузакович	https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D1%83%D1%80%D1%8B%D0%BA%D0%BE%D0%B2,_%D0%95%D1%80%D0%B1%D0%BE%D0%BB%D0%B0%D1%82_%D0%91%D0%B0%D0%B9%D1%83%D0%B7%D0%B0%D0%BA%D0%BE%D0%B2%D0%B8%D1%87	10991399	Q133797887	100	exact-title,name-tokens:3/3,birth-year-match,context:казахстан	Ерболат Байузакович Саурыков (каз. Ерболат Байұзақұлы Саурықов, род. 12 сентября 1971) — казахстанский учёный, государственный деятель, член Комитета по международным делам, обороне и безопасности Мажилиса Парламента Республики Казахстан VIII созыва с 2023 до упразднения Парламента в 2026 году. Доктор филологических наук (2010).	SUGGESTED	
auyl	59	Саурыков Ерболат Байузакович	1971	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	60	Сәрсенбаев Марлен Ибрагимұлы	1989	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	60	Сәрсенбаев Марлен Ибрагимұлы	1989	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	61	Султанкулова Жазира Кайратовна	1980	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	61	Султанкулова Жазира Кайратовна	1980	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	62	Сүйін Бейімбет Жұмабекұлы	1993	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	62	Сүйін Бейімбет Жұмабекұлы	1993	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	63	Тастанбекова Гульнара Рахимбердыевна	1973	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	63	Тастанбекова Гульнара Рахимбердыевна	1973	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	64	Токсеитова Рабига Альбековна	1962	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	64	Токсеитова Рабига Альбековна	1962	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	65	Траисова Эльмара Аскаровна	1967	ru	1	Траисова, Эльмара Аскаровна	https://ru.wikipedia.org/wiki/%D0%A2%D1%80%D0%B0%D0%B8%D1%81%D0%BE%D0%B2%D0%B0,_%D0%AD%D0%BB%D1%8C%D0%BC%D0%B0%D1%80%D0%B0_%D0%90%D1%81%D0%BA%D0%B0%D1%80%D0%BE%D0%B2%D0%BD%D0%B0	10959270	Q133797580	95	exact-title,name-tokens:3/3,context:асана,гимназия,тайманова,уральск,учитель	Эльмара Аскаровна Траисова (каз. Эльмара Асқарқызы Траисова; 20 июня 1967; с. Джамбейты, Западно-Казахстанская область, КазССР, СССР) — казахстанский школьный педагог, учитель КГУ «Школа-гимназия № 34 имени Асана Тайманова», город Уральск. Герой Труда Казахстана (2024).	SUGGESTED	
auyl	65	Траисова Эльмара Аскаровна	1967	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	66	Тулеуова Камшат Шакирбековна	1985	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	66	Тулеуова Камшат Шакирбековна	1985	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	67	Турмухамбетова Анар Акылбековна	1969	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	67	Турмухамбетова Анар Акылбековна	1969	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	68	Турумбаева Жанна Куатовна	1981	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	68	Турумбаева Жанна Куатовна	1981	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	69	Устемирова Айнагуль Амантаевна	1982	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
auyl	69	Устемирова Айнагуль Амантаевна	1982	kk	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
baitaq	1	Абдуалиева Айгуль Кадесовна	1974	ru	0					0	no-suggestion-above-threshold		NO_SUGGESTION	
